Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-19_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vana_1281_-_d1,enterococcus_faecium_vana_1575_-_d1,enterococcus_faecium_vana_1686_-_d1,enterococcus_faecium_vana_1906_-_d1,enterococcus_faecium_vana_1999_-_d1,enterococcus_faecium_vana_2087_-_d1,enterococcus_faecium_vana_2110_-_d1,enterococcus_faecium_vana_2690_-_d1,enterococcus_faecium_vana_2691_-_d1,enterococcus_faecium_vana_2799_-_d1,enterococcus_faecium_vana_2800_-_d1,enterococcus_faecium_vana_3249_-_d1,enterococcus_faecium_vana_3718_-_d1,enterococcus_faecium_vana_4021_-_d1,enterococcus_faecium_vana_4100_-_d1,enterococcus_faecium_vana_4179_-_d1,enterococcus_faecium_vana_4807_-_d1,enterococcus_faecium_vana_4903_-_d1,enterococcus_faecium_vana_750_-_d1,enterococcus_faecium_vana_918_-_d1,enterococcus_faecium_vana_979_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2745_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
5972.3844510849,0.0113339956,0.00630118,0.0086322861,0,0,0.0091872416,0.008232575,0.0087282212,0.0089889309,0,0.0087042624,0,0,0.0128315049,0.0111927942,0.0127290832,0.0086413419,0,0,0.0096572356,0,0.0087917819,0.0112537219,0,0.011927355,0,0.0098948664,0,0,0,0,0,0,0,0,0.0195835064,0,0,0.0101820107,0.0079312564,0,0.0113940434,0,0,0,0,0.0118860981,0,0,0.0122881593,0,0,0,0,0.0073522217,0,0.0088879557,0,0,0,0
5977.6420909779,0,0,0,0,0,0,0,0,0,0.0119520965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008647653,0,0.011584781,0,0.0160186132,0.0106973462,0.012225689,0.0105019692,0,0,0.0139018607,0,0,0.0105513006,0.0103341335,0,0,0,0,0,0,0.0078049455,0,0,0.01557081,0.0123929172,0,0.011990448,0.0121565765,0,0,0,0,0,0,0.0102028162,0,0
6009.8316786634,0,0.0096315759,0,0,0,0.0095602532,0,0,0.0095033705,0,0.0102222991,0.0068662983,0.0100746039,0,0.0094217069,0.0099269108,0.0109808921,0.0105799266,0,0,0,0.0097786546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102763048,0,0,0,0,0,0,0,0.0087683587,0,0,0.0086383739,0,0,0,0.0116036005,0,0,0.0094279505,0,0,0.0092932891,0
6015.1026873263,0.0110129529,0,0.0098719512,0,0,0,0.0088347039,0,0,0,0,0,0,0.0101077542,0,0,0,0,0.0114378278,0.0125813648,0,0,0.0093101778,0.0104522522,0.0108352678,0.0092033755,0.0096578276,0.0110531579,0.0105051804,0.0122063291,0.0119849234,0,0,0.0117959099,0.0069645912,0.0116157726,0.0124482853,0.0106261259,0,0,0,0.0101993314,0,0,0,0,0,0.0106931894,0.0101111402,0,0,0,0,0,0.0091304245,0,0,0.0084160957,0.0077005568,0,0.0102686813
6021.2519677526,0,0.0068661339,0,0,0,0,0,0,0,0,0.0078006034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061642978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029.7931326567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079514267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037.585534188,0,0.0115656578,0,0,0.0131635766,0.0140417242,0,0,0.0144003008,0,0.0153791871,0.012007103,0,0,0.0145536553,0.0128156021,0.013783456,0.0124224374,0,0,0,0.013767548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152410072,0.009672711,0,0,0,0,0,0,0,0,0,0.0098651663,0,0,0,0.0145076376,0,0,0.0139902915,0,0,0,0
6042.8663945606,0.0127134534,0,0.0129612423,0.0117793303,0,0,0.0109443166,0.0124280784,0,0.0096320595,0,0,0.0143994929,0.0129136276,0,0,0,0,0.0107677914,0.0154618794,0.0125601232,0,0.0111336845,0.0138899844,0.011832197,0.0114395656,0.012245122,0.011699511,0.0125022063,0.0132762291,0.0149946405,0.0116208628,0.0094244199,0.014333446,0.0119841621,0.0105999316,0.013659423,0.0124746294,0,0,0,0.0126630285,0,0,0.0090487179,0.0101703733,0.0118204574,0.0138557882,0.0164878301,0,0.0113990999,0,0,0,0.0121137691,0.0097040739,0,0.0121031523,0.0103367238,0.0125738082,0.0112086104
6052.304722926,0.0202411535,0.0189538346,0,0,0.0184700055,0.0194124848,0.018071603,0.0214590219,0.0183092572,0,0.0201156382,0.0153199691,0.0205573028,0,0.020708092,0.016571705,0.015328419,0.0199906395,0.0171074059,0,0,0.0189259179,0,0,0.0195555047,0,0.0158224764,0,0,0,0,0,0,0,0,0,0,0,0.019437459,0.0210096574,0.0192627431,0,0.0181401145,0.02702041,0,0,0.0190432672,0,0,0.0150652823,0,0,0,0.0223830846,0,0,0.0197488886,0,0,0.0168580851,0
6057.5907886995,0,0,0.0158634012,0.0174940189,0,0,0,0,0,0.0163086322,0,0,0,0.0184217963,0,0,0,0,0,0.0243657241,0.0144104149,0,0.0164743739,0.0195885564,0,0.0172293775,0,0.0195611781,0.0207733601,0.022721146,0.0240434568,0.01878462,0.0105541819,0.0214485513,0.017112271,0.0193443531,0.0209801623,0.0220756481,0,0,0,0.0250945854,0,0,0.0164111459,0.017999659,0,0.0229041832,0.0193037311,0,0.0221495851,0.0160219627,0,0,0.0189439706,0.0178224947,0,0.0184331146,0.0188753463,0,0.0212030226
