Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-19_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2745_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
6942.0471998402,0.0059975868,0.0067771185,0.0042337549,0.0045617252,0.0053163408,0.0052585031,0.0047486213,0.0043158885,0.0054498466,0.0028481043,0.0058345382,0.0039679679,0.0055083987,0.0057624125,0.0043293313,0.0084118682,0.0055544818,0.0089816986,0.0064044279,0.0071806604,0.0047562674,0.0029134523,0.0037919098,0.0033567684,0.0036033672,0.0032984356,0.0041153335,0.004461292,0.0060594997,0.0036315246,0.0052224776,0.0045812481,0.0056278508,0.0059621367,0.0039369691,0.0051513238,0.0049715566,0.0038592984,0.0112473403,0.00559028
7031.6594370877,0.0148447758,0.0184901026,0.012391486,0.0127492285,0.0123678754,0.0115104309,0.0140282099,0.0142700994,0.0142301764,0.0116098019,0.0165927518,0.0132779307,0.0127456118,0.014625084,0.0103885015,0.0225091857,0.0126219919,0.0161674251,0.015247112,0.0158915714,0.011742748,0.0080209525,0.0119532648,0.0087360297,0.0083363612,0.0106661567,0.010361087,0.0102734283,0.0161223289,0.0100295221,0.0097367291,0.0150637158,0.0145249836,0.0152398369,0.0111026687,0.0125139278,0.013701438,0.0111789697,0.0135581369,0.0139210181
7070.5251926624,0.0045103557,0.0054401979,0.0039211342,0.0041501759,0.0040854472,0.0040115251,0.0041774627,0.0037229719,0.004180456,0.0025807334,0.0047776218,0.0033025224,0.0048509135,0.0051124772,0.0038803976,0.0073618834,0.004611638,0.0058400782,0.0046722506,0.0053142357,0.0036097476,0.0019022662,0.002539403,0.002522763,0.0026782902,0.0025800341,0.0032625895,0.0033698024,0.004349105,0.0031906331,0.0026369935,0.0036231329,0.0044173803,0.0051161449,0.0034336938,0.0044986736,0.0041082055,0.0033144472,0.0059134564,0.0044862636
7086.5437142774,0.0040650391,0.0051854664,0.0031733578,0.0034349545,0.0032287838,0.0033239736,0.0036650475,0.0031411657,0.00359393,0.0023152302,0.0041469092,0.0025623592,0.0038611902,0.0043248537,0.0031289266,0.0061233186,0.0039366822,0.0050172225,0.0042325689,0.0046059061,0.0028571912,0.0014091437,0.0019919095,0.0021089771,0.0024241834,0.0018539679,0.0026758985,0.0023707009,0.0040044541,0.0024612744,0.0019371636,0.0026201539,0.0038858982,0.0045249954,0.0026284737,0.003567167,0.0032791153,0.0027823121,0.00538395,0.0039188927
7171.7228030309,0.0050738211,0.0062857174,0.0041128618,0.0054194149,0.0046857004,0.0046963056,0.0046201122,0.0039923313,0.0045643951,0.0041776436,0.0045668985,0.0033759944,0.0062041314,0.0063783195,0.0045603948,0.0052578208,0.0049537428,0.0048790614,0.0044343999,0.0046489045,0.0061193703,0.0030588153,0.0069760202,0.0043338665,0.004433927,0.0042027182,0.0047199036,0.004649033,0.0044401199,0.0047099142,0.0044686945,0.0013013083,0.0050368328,0.007251977,0.0050137522,0.0052818132,0.0046467682,0.0060693264,0.0061453347,0.005720892
7187.7673277266,0.0123785607,0.018537587,0.0133159067,0.0121246988,0.0095471323,0.0112115593,0.0133703187,0.0108714697,0.0140127941,0.0073878148,0.0135096668,0.0091803795,0.0126305819,0.0138609353,0.0114497289,0.0106485179,0.0118073261,0.0109469314,0.0097146507,0.0094634705,0.009246685,0.0055372755,0.0048976233,0.0077917552,0.0119955988,0.0058799097,0.0094582082,0.0074253749,0.0126101759,0.0085894288,0.007324658,0.0022514683,0.0102023822,0.0167624186,0.0097285622,0.0130083358,0.0103054102,0.0100346304,0.0150415749,0.0122256697
7286.318403215,0.0821157219,0.1392062847,0.0981458757,0.0716697393,0.0732321424,0.0873767427,0.0918748622,0.0905282937,0.1004791646,0.0533347852,0.0916138244,0.0893315968,0.0792540669,0.0759151586,0.0873335246,0.0814680812,0.0414561869,0.0720209111,0.036222161,0.0499215941,0.0608626927,0.0577668435,0.0130097563,0.048560734,0.0891486045,0.0460712942,0.0551151638,0.0481539225,0.0911264055,0.0523534575,0.0501052799,0.0042982814,0.0656539097,0.0864082268,0.0819753197,0.0888867611,0.0661315387,0.063386696,0.1063947521,0.0706881514
7288.0041130591,0.1038797765,0.1513663302,0.12483733,0.0985170777,0.0827101145,0.0877612398,0.1163996911,0.1103439473,0.107770719,0.0812132581,0.107983827,0.0983521194,0.0906239031,0.1014232915,0.0910891685,0.0836598775,0.1039010683,0.0717690108,0.0982492455,0.0640944082,0.0832312929,0.060482775,0.0169430849,0.0767766375,0.1188632551,0.0537226097,0.0814432876,0.0783361026,0.0958242372,0.0849996937,0.0812085768,0.0056877606,0.0754118855,0.1196294375,0.1200058339,0.103271001,0.1040715379,0.0966265365,0.1083645277,0.1038733397
7342.1056610884,0.0311052181,0.0407483185,0.0287031995,0.0269216604,0.0229635503,0.0282159831,0.0287603499,0.0264322936,0.0287107137,0.0183444718,0.029473023,0.0241043388,0.0306410544,0.0352789232,0.0267389456,0.0388338249,0.0434688547,0.0303747769,0.0472597105,0.0259757257,0.0259342682,0.0172063921,0.0123496592,0.0209483617,0.0258323783,0.0187563476,0.0226208216,0.0164204225,0.0306519914,0.0230093192,0.0166555878,0.0178632135,0.031701305,0.0360798753,0.0273465657,0.0301394383,0.0239881056,0.024242321,0.0427743601,0.0277219477
7343.9088052785,0.0337784006,0.0428346478,0.0315288173,0.0314176938,0.0244158033,0.0283757535,0.0318375865,0.0300381153,0.0299721252,0.0238817324,0.0319812565,0.026235305,0.0327684849,0.040808943,0.0271096725,0.0401250435,0.0750032722,0.0303363858,0.0639725082,0.0307997234,0.0299801102,0.0178204766,0.0180146254,0.0255675182,0.0276295773,0.021607039,0.0256685943,0.0208652943,0.0319292473,0.025536438,0.0213325099,0.0052271959,0.0354415687,0.0399948576,0.0317677348,0.0319925861,0.0286584011,0.029393899,0.0392242517,0.0321034152
7398.1064576481,0.019634811,0.0226965055,0.0195660714,0.0177604435,0.0147627583,0.0183208647,0.0193469698,0.0169896488,0.0174721346,0.013992893,0.0188416507,0.0144860443,0.0205009237,0.0231074849,0.0190690383,0.0232315383,0.0321061393,0.0163537298,0.0309664124,0.0160308905,0.0161526952,0.0089853347,0.0046588712,0.0132807149,0.0165674512,0.0122946289,0.0153837419,0.0125493862,0.0185435448,0.0150591888,0.0102633786,0.0030885137,0.0159117413,0.0233996226,0.0174695065,0.0212741977,0.0172578054,0.0157151679,0.0231490222,0.0175495489
7446.9262566289,0.0083934378,0.0082978331,0.0083830107,0.0072618623,0.0059976534,0.0074951868,0.008133663,0.0072301977,0.0069641984,0.0050719136,0.0074597273,0.0055482242,0.0085082626,0.0092060371,0.0079840826,0.008890186,0.0135920317,0.0070262577,0.0128384681,0.0073333199,0.0068685021,0.0034115729,0.0025860024,0.0060553297,0.006250088,0.0045703569,0.0063128084,0.0047307138,0.00763286,0.0066874368,0.0043456664,0.0018602639,0.0070686274,0.0095150893,0.0066739137,0.0081935145,0.0064403877,0.0061998242,0.0095459628,0.0073913532
7541.7837058542,0.0036509941,0.0033981928,0.0036856857,0.003619969,0.0034301037,0.0029112862,0.0036543819,0.003894572,0.0036536905,0.0048089258,0.0037958904,0.003837044,0.0036257091,0.0038537246,0.0034825609,0.0050602866,0.0049461457,0.0035531733,0.0045679348,0.0038091792,0.0027334462,0.001437776,0.0025275955,0.0026047574,0.0023876802,0.0023008603,0.0027210148,0.0042958355,0.0045390525,0.003043117,0.0028437532,0.0054743298,0.0027773992,0.004004653,0.0027147394,0.003525366,0.0034243563,0.0033831111,0.003630558,0.0039262013
7556.2684510053,0.0032965015,0.0028512565,0.0031029944,0.0035602294,0.0028376666,0.0023256584,0.003416285,0.003432896,0.003093526,0.0041850505,0.0033627921,0.0028268515,0.0029996182,0.0033892389,0.0028181788,0.0052338353,0.0042129299,0.0047477179,0.0041612751,0.003838077,0.0025519635,0.0011082104,0.0018689383,0.0019551498,0.0020803305,0.0018266495,0.0022724368,0.0059491711,0.0035768788,0.0025885999,0.0026456609,0.0183642846,0.0026269842,0.0032654921,0.0023835948,0.0030950094,0.0033812834,0.0033488091,0.0034641772,0.0038819609
7683.0005844661,0.0088778274,0.0112911252,0.0153007319,0.0049658421,0.0148314718,0.0050174199,0.0080954409,0.0088769141,0.0137475727,0.0061440521,0.013427954,0.0106583892,0.0070696691,0.0075117355,0.0049057671,0.0250490685,0.0144808552,0.0241230032,0.0212595941,0.0133228821,0.0037099214,0.0046080211,0.0035950205,0.001962077,0.005547758,0.0039770515,0.002962567,0.0038518921,0.0142683653,0.0032915559,0.0055073271,0.002149859,0.0054900035,0.0062314192,0.0067055551,0.0064985252,0.0103048012,0.007304551,0.0098482896,0.0113203792
7740.4474220883,0.0028505609,0.0029391085,0.0040379283,0.0019616746,0.0032183244,0.0026721101,0.0028027109,0.0025430112,0.0031228124,0.0017712995,0.0033240559,0.0021270061,0.0026002148,0.0031609575,0.0030593419,0.0067074601,0.00342563,0.0053273443,0.0045996244,0.0039544661,0.002222732,0.0013813873,0.0027841855,0.0018570479,0.0022373818,0.0015563875,0.0020963168,0.0016500832,0.0039244671,0.002042513,0.0016042455,0.0008447655,0.0019609409,0.0034829563,0.0022668829,0.0033181556,0.0034031968,0.0028657792,0.0046443568,0.0032299014
7744.1508283679,0.0024921146,0.0026607705,0.0034924792,0.001893508,0.0028840064,0.003629166,0.0025704551,0.0024904849,0.0030045363,0.0020077796,0.0030392912,0.0020764228,0.0024101834,0.0036688525,0.0040643475,0.0051858883,0.0034262985,0.0046948596,0.0042138575,0.0034744664,0.0032892001,0.001925631,0.0054812923,0.0024560367,0.0030678956,0.0019858389,0.0028906886,0.0016488468,0.0033762906,0.0029021748,0.0017672709,0.000642589,0.0018538336,0.0044706902,0.0031357055,0.0045667138,0.0047667424,0.0037344804,0.0056401572,0.0028933379
7801.6673188085,0.00319309,0.0030554722,0.0042050277,0.002262334,0.0020904438,0.0028101022,0.0034900331,0.0031257069,0.0034115118,0.0011853081,0.003218017,0.0021155577,0.0027497044,0.0032111408,0.0034700784,0.0035312831,0.0028286323,0.0033557848,0.0034518452,0.0032724281,0.002026299,0.0013026287,0.0019863884,0.002115117,0.0020025543,0.0010338565,0.0022518233,0.0014975195,0.0029393722,0.0025544597,0.0013559541,0.0008415707,0.0017292834,0.0033218183,0.0023365525,0.0033714608,0.0027340509,0.0021064495,0.0027520998,0.0029742918
8107.3948887154,0.0019578833,0.002118282,0.0026078804,0.001137566,0.0013260385,0.0020703138,0.0022219104,0.0018843285,0.0019472494,0.0008348563,0.0019686164,0.0011745657,0.0017048277,0.0017272335,0.002385134,0.0014512841,0.0022178505,0.0024479891,0.0022988291,0.0016104438,0.0011899574,0.0008006096,0.0011104334,0.0014666695,0.0011815601,0.0007473619,0.0015467662,0.0024369366,0.0015402284,0.0017123803,0.0008190309,0.0031818352,0.0012934549,0.0022385767,0.001236809,0.0018482372,0.0014761437,0.0011398599,0.0012975547,0.0017191626
8118.7676744144,0.0023159176,0.0018300421,0.0026476458,0.0018266472,0.0022307204,0.0026143115,0.0022701247,0.002354924,0.0025022224,0.0020867969,0.0026102608,0.0020525936,0.0025810187,0.0024278794,0.0031462152,0.0013692986,0.0031249857,0.0036659637,0.003380147,0.0028607458,0.0024825459,0.0022825382,0.0029524474,0.0023530008,0.001988445,0.0019605687,0.0023880821,0.0031592806,0.0020297393,0.0029332744,0.0017472411,0.0019325274,0.0027859041,0.0027869109,0.0021109586,0.0029022331,0.0029027248,0.0025707662,0.0017478416,0.0024227128
8324.84585291,0.003456508,0.0030796421,0.0029210993,0.0027234943,0.0039376804,0.0035249966,0.0023630772,0.0030730783,0.0036710848,0.0026497114,0.0029254803,0.0031340331,0.0048874993,0.0050357274,0.0034273409,0.0042849091,0.0003206682,0.0064839309,0.0004192906,0.0026888916,0.0034468938,0.0027690109,0.0003889971,0.0018999023,0.0025679509,0.0020063316,0.0021015782,0.0043790109,0.0031717271,0.0028572066,0.0026736264,0.0001117651,0.0034963319,0.0039901369,0.0031929473,0.0043366471,0.0046699563,0.0041759403,0.0020965775,0.0032580862
8954.6518001869,0.0019077353,0.0019294666,0.0015796298,0.0016277177,0.0019832191,0.0018188492,0.0019615277,0.0020809622,0.0026311173,0.0014435386,0.0028331338,0.0018972904,0.0020967955,0.0025725315,0.0014108669,0.0038314531,0.002649992,0.0031338781,0.0027535714,0.0026149581,0.0010701722,0.0017350914,0.0011367155,0.0009302394,0.0008569253,0.0006937264,0.0008536429,0.0012301691,0.0024408951,0.0007860618,0.000642377,0.0131646127,0.0022781428,0.0016614274,0.0009663985,0.0020332622,0.0017186757,0.0011893675,0.0016122632,0.0023569698
8976.9117246896,0.0039056187,0.0041647725,0.0033597955,0.0026427168,0.0035368211,0.0032586537,0.003470867,0.0043355693,0.0047692184,0.003515411,0.0049649295,0.0043398835,0.0037722357,0.0053697167,0.0025700299,0.0097454032,0.0047873379,0.0053848912,0.0055793285,0.0050159372,0.0023418495,0.0034936676,0.0028479317,0.0012141988,0.0017326818,0.0021121955,0.0017979729,0.0027046375,0.0047839197,0.0018657515,0.0020034226,0.0084087892,0.0040077557,0.0034012211,0.0024399599,0.0038245765,0.0041044859,0.0030657589,0.0024958913,0.0039981421
9038.4997631875,0.0034170856,0.0030077092,0.0037011335,0.0032306152,0.0050696669,0.0043198342,0.0035009623,0.0037828502,0.0056217668,0.0025433742,0.0049224541,0.0038011649,0.0044134847,0.0041829983,0.003632509,0.0040045529,0.0055794024,0.0072859498,0.0056566559,0.0053481915,0.0023748572,0.0047796613,0.0027082358,0.0015093084,0.0022876112,0.0018070581,0.0020651558,0.0031551087,0.0041899901,0.0023747541,0.0016119874,0.0040696084,0.0040709774,0.0034564078,0.0026514156,0.0041943863,0.0042048586,0.0030021366,0.0021718998,0.0042276375
9058.5213744115,0.0082991181,0.0076150597,0.0085741642,0.0083988878,0.0127858354,0.0095881858,0.00835627,0.0099634002,0.0125350994,0.0081059266,0.0112940617,0.0109025044,0.0097073808,0.0092613171,0.0080706272,0.0079902939,0.0126973442,0.0166533484,0.0131036636,0.0112308566,0.0064856734,0.0182072549,0.0082200875,0.0041832302,0.0061576612,0.0060776671,0.0050360199,0.0085795617,0.0094436868,0.0062489579,0.0052584137,0.0032432944,0.009175702,0.0077871652,0.0089545013,0.0098913183,0.0122031733,0.0086084384,0.0043787202,0.0103516944
9124.7504530878,0.0024098707,0.0018545665,0.0020006198,0.0019257707,0.0028879981,0.0023714889,0.0019649799,0.0018749399,0.0028508516,0.0011087451,0.0026936017,0.0017919261,0.0027322408,0.0025710659,0.0019651454,0.0026970742,0.0032299045,0.0050712634,0.0034013141,0.0035845405,0.0016058801,0.0038828621,0.0012844773,0.0010403818,0.0011975218,0.0009067951,0.0012632589,0.0029771244,0.0025108658,0.0015127342,0.0007811804,0.0040420296,0.0024563171,0.0021940609,0.0014116681,0.002468172,0.0024467674,0.0017002026,0.0022319893,0.0026938156
9225.935552756,0.0019843025,0.0022612587,0.0023080247,0.0018489346,0.0034848933,0.0030059875,0.002042035,0.0023768061,0.0033716997,0.0016472408,0.0026864098,0.0027305854,0.0026686968,0.0021318786,0.0024283724,0.00358092,0.0035094371,0.0051270464,0.0036441748,0.0031084395,0.0014174476,0.0038056551,0.0019059468,0.0009096269,0.0013806454,0.0013801551,0.0012846125,0.0039938768,0.0025415979,0.0014345925,0.001224096,0.0010587602,0.0022963032,0.001980191,0.0013617581,0.0023838572,0.0024464468,0.0018839093,0.0023111757,0.002506829
9233.6476448802,0.0031415011,0.003564802,0.0034100662,0.0031618816,0.0050396788,0.0035510405,0.0031569029,0.0036933349,0.0045216907,0.0032889157,0.0039089064,0.0041047368,0.0038165531,0.0032642559,0.0031073442,0.0053124758,0.0054545055,0.0067419656,0.0057977363,0.0044272561,0.0025119894,0.0035760609,0.0033024188,0.0014634776,0.002295755,0.0023132005,0.0019432574,0.0041185572,0.003434863,0.0024173162,0.0023523932,0.0008302932,0.0034112613,0.0030010427,0.0024224521,0.0036161884,0.0047119801,0.0036841547,0.0022398458,0.0041853194
9304.9647583058,0.001021083,0.0011448274,0.001068104,0.0010837409,0.0015888415,0.0015988764,0.0010500223,0.0010341549,0.0012460181,0.0011111125,0.0011792554,0.0010202622,0.001605333,0.0013041652,0.0013608689,0.0019033734,0.0015825204,0.0022094916,0.0017568484,0.0017965445,0.0008660518,0.0014987614,0.0014272359,0.0008367215,0.0007058927,0.0011271832,0.0008935594,0.0014612855,0.0011234633,0.0009728154,0.0009017166,0.0008763033,0.0013785706,0.0011646845,0.0008116911,0.0013488155,0.0011932013,0.0010535451,0.0015357024,0.0014092205
9312.6988973723,0.001103079,0.0010466435,0.0012122649,0.0017957679,0.0017313579,0.0016779693,0.0012280726,0.0013308632,0.0012882421,0.0023374181,0.001177931,0.0011395681,0.0019787412,0.0015969817,0.0014696036,0.0014197959,0.001630198,0.0019511387,0.0016093442,0.0020994131,0.0012335609,0.0016141227,0.0023100081,0.0015097067,0.0009244934,0.0016377852,0.0013774359,0.0020508332,0.0012011804,0.0015714867,0.0020948754,0.0017593211,0.001985211,0.0012414279,0.0010869205,0.0016226535,0.0014449404,0.0018291428,0.0015518215,0.0014529028
9527.2105027511,0.0033145253,0.0034834011,0.0023973677,0.0028056779,0.0036525997,0.003901752,0.0031233514,0.0039639505,0.003240993,0.0041620722,0.0037391101,0.0029072846,0.0047209347,0.0051888171,0.0034745778,0.004073172,0.0048418505,0.0044422247,0.0047644481,0.0048475606,0.0033950747,0.0090791063,0.0035185172,0.0025662981,0.0021730242,0.0024119667,0.0029031695,0.0031736154,0.0035051392,0.0029976687,0.0033729548,0.0250118442,0.0044121447,0.0037139526,0.0022438813,0.0047742322,0.0038860411,0.0043147595,0.0022246378,0.0043638871
9549.8250447412,0.009006768,0.0097309333,0.0056193399,0.0077708631,0.0096952312,0.0104743461,0.0080310628,0.0112604552,0.0079017599,0.0145742627,0.0091422839,0.0099627031,0.0108630225,0.0131240303,0.0085241667,0.0112590285,0.0115763687,0.0118077091,0.012145942,0.0109637734,0.0098286766,0.0158331398,0.0118027692,0.00748572,0.0070249679,0.0088770844,0.0073580156,0.0091042396,0.0092660804,0.008588397,0.0117487105,0.0077162583,0.0117094309,0.0089957535,0.0082567839,0.0121954202,0.011752774,0.0144204203,0.0046995903,0.0116249389
9615.7658309227,0.0023073802,0.0019630346,0.0015160315,0.0016384013,0.0020247496,0.0023719099,0.001806735,0.0019611212,0.0017478102,0.0016346746,0.0020332189,0.0013886234,0.0028875428,0.0031885582,0.0020081052,0.002766423,0.0024922333,0.0025545493,0.0026496733,0.0031152251,0.0021332827,0.003205553,0.0014720191,0.0015208267,0.0012022427,0.0011508959,0.0016569904,0.0021873692,0.002155161,0.0019681523,0.0014535734,0.0043140084,0.0026280181,0.0023299359,0.001414894,0.0027900631,0.0021632441,0.0021851248,0.0019905446,0.002712419
9620.3357488154,0.0019092702,0.0019193468,0.0014469446,0.0015323368,0.0019150994,0.0022298427,0.001769766,0.0018734471,0.0016924107,0.0018097942,0.0019928531,0.0013853987,0.0026382288,0.00288206,0.0019126534,0.0023975709,0.0025370187,0.0026015826,0.0025501368,0.0028262575,0.0017458744,0.0029080885,0.0014336663,0.001467734,0.0011945075,0.00104072,0.0016330551,0.0033906407,0.0019205964,0.0016781153,0.0014384765,0.0052853968,0.0025366549,0.0021405989,0.0012746977,0.0026161447,0.0020440613,0.0020010835,0.0015517254,0.0023442733
9759.1902680754,0.0014423056,0.0016112868,0.0015478473,0.0012911689,0.0015305556,0.0016576701,0.001585845,0.0016034667,0.0018051777,0.0011212323,0.0018031833,0.0012067069,0.0019512662,0.0019374915,0.0014110102,0.0025736945,0.0021847776,0.0016810857,0.0013525872,0.0017368801,0.0011258647,0.019090776,0.0006955177,0.0008300622,0.0008482049,0.0007680575,0.0009778181,0.0022813379,0.0015877608,0.0011081977,0.000639701,0.0014411701,0.0015235371,0.0015677571,0.0008186492,0.002091328,0.0014324837,0.0012123065,0.001478863,0.001659018
10069.4550690171,0.0021458337,0.0022831748,0.0006439585,0.0014487301,0.0059457088,0.0017130461,0.0025555102,0.0081522951,0.0040078303,0.0006049319,0.0027865371,0.0031608982,0.0046493182,0.002900273,0.002262744,0.0172015337,0.0052744559,0.0070227725,0.0047654958,0.0067708368,0.0012641012,0.0014053539,0.0005861472,0.0009520743,0.0011563055,0.0008761627,0.0013938298,0.0014796198,0.000621511,0.0010873234,0.0014160948,0.0006943916,0.0037542921,0.002152318,0.0012738946,0.002680313,0.0018293885,0.00135655,0.0014438582,0.0021350891
10071.5680372826,0.0026586017,0.0023833491,0.0007429189,0.0019539917,0.0067031134,0.0017216734,0.0032205534,0.0102994209,0.0043532601,0.0007525494,0.0033307561,0.0034636178,0.0052593164,0.0038275936,0.0023313953,0.0174130983,0.0056288787,0.006942763,0.0057176518,0.0136597621,0.0015612206,0.0014331986,0.0006888244,0.0012713723,0.0014468036,0.0010521783,0.0017884956,0.0020990589,0.0007836359,0.0015250602,0.0022890331,0.0006941647,0.0043771132,0.0028938961,0.0016910038,0.0030514681,0.0026363115,0.0020373214,0.0014678342,0.0030338736
10220.0290575781,0.002035329,0.0022492138,0.0018352962,0.0016606712,0.0020761335,0.0016502939,0.0022139524,0.0028587466,0.0025250384,0.0019712515,0.0027237636,0.0022247406,0.0024558887,0.0030562282,0.0014101032,0.005287407,0.0025941919,0.0021164338,0.0026277088,0.0045106801,0.0014392883,0.001044415,0.0014391141,0.0009535364,0.0010712438,0.0010290572,0.0012131201,0.0020090843,0.0022885391,0.0011674072,0.0011289156,0.002681879,0.0024520926,0.0019800888,0.0012699959,0.0022115722,0.0020480295,0.0015798634,0.0017716444,0.0022613635
10298.9420337074,0.0013044758,0.0016536851,0.0012314359,0.0011017559,0.0012076263,0.0011385953,0.0014462729,0.0015071092,0.0016069122,0.0008923281,0.0019105034,0.0010694015,0.0016763685,0.0018799731,0.0009971472,0.0029660328,0.0018312085,0.0017885263,0.0017322154,0.0028270812,0.0010050879,0.0013553626,0.0007039197,0.0007174444,0.0007221807,0.0005328268,0.0009405215,0.0011148803,0.0016769505,0.0007968935,0.0005856141,0.0011847393,0.0015543019,0.001508993,0.0007775002,0.0014902855,0.0011779854,0.0009693453,0.0017314352,0.0016098603
10386.7421729921,0.0018419513,0.0027013238,0.0020895185,0.0015778776,0.0020567358,0.0016322841,0.0024823922,0.0025848058,0.0028540867,0.0015526606,0.0031241268,0.0023853804,0.002297251,0.0024264934,0.0014198683,0.004444929,0.0026024659,0.0027013718,0.0025585448,0.0031767076,0.0012437782,0.0009390894,0.0011616929,0.0008346746,0.0009291134,0.000830251,0.0011048883,0.0013839856,0.002913375,0.000977686,0.0007442221,0.0011686165,0.0021235727,0.0019409787,0.0010383129,0.0019727941,0.0016963011,0.0012514521,0.0016138745,0.0023474795
10388.8883157952,0.0020180771,0.0027292296,0.0024428981,0.0018290961,0.0021935491,0.0016566228,0.0028351195,0.0030726524,0.0030457446,0.0020809735,0.0034820054,0.0025814943,0.0024316841,0.0027149035,0.0014700284,0.0045144874,0.0028045125,0.0026693598,0.0028187885,0.0036151172,0.0014931708,0.0009841499,0.0013566656,0.0010221572,0.0010171781,0.00090822,0.0013219361,0.0017472567,0.0030256884,0.0011484365,0.0010404238,0.0024084313,0.0022795908,0.0021727632,0.0012393344,0.0022215232,0.0021218502,0.0016163599,0.0016139241,0.0028100557
10485.695210585,0.0022917517,0.0034586412,0.0027051456,0.001633456,0.0026465119,0.001869034,0.0025203656,0.0029257622,0.0038257133,0.0018096081,0.0036406943,0.0029609564,0.0025953689,0.0024486798,0.0014283903,0.0064633495,0.0034941852,0.005648491,0.0034276157,0.0036780795,0.0012779541,0.001122104,0.0010594087,0.0006731289,0.0009977029,0.000895904,0.0010104016,0.0013157989,0.0046324601,0.0009271969,0.0009272594,0.0021748659,0.0019774975,0.0020185267,0.0012169244,0.0019725498,0.0020084726,0.0014838659,0.0016486654,0.0029422321
10487.8515965482,0.0030025152,0.0039229185,0.0037408089,0.0023786799,0.0034041857,0.0020470728,0.0036236738,0.0042420736,0.0048511109,0.0032556022,0.0048714199,0.0040015737,0.0031826893,0.0033801737,0.0016472687,0.0073048248,0.0046540931,0.0058836395,0.0047512734,0.0049496469,0.0015924436,0.0013500392,0.0016190525,0.0009092974,0.0013488251,0.0012129858,0.0013960897,0.0019370904,0.0057400068,0.0014473198,0.0017359736,0.0040141098,0.0025570295,0.0027420199,0.001960522,0.0025745321,0.0034507945,0.0026521529,0.0015317596,0.0044119944
10934.6131366834,0.0014735472,0.0021068911,0.0024074482,0.0015826919,0.0025302309,0.0021328086,0.0023323232,0.0025363905,0.0030378188,0.0013006498,0.0031274699,0.0024580556,0.002028094,0.0014022478,0.0019201361,0.001839454,0.0027053598,0.0034126775,0.0027526854,0.0025548889,0.0012651873,0.0011016886,0.0014628071,0.0008632193,0.0011802783,0.0009885205,0.0011733102,0.0014337021,0.0022241402,0.001118545,0.0009383658,0.0003869737,0.0018338719,0.0016589354,0.0010478969,0.001970249,0.0015643811,0.0015147056,0.0014200865,0.002432792
10936.1353963606,0.0016839695,0.0022039867,0.0031253071,0.0021613749,0.0029005175,0.0021707969,0.0029746885,0.0031706838,0.0033873589,0.0019851415,0.0036795629,0.002772202,0.0022795689,0.0017152683,0.0019992929,0.0018957832,0.0030904925,0.0034177577,0.0034022823,0.0034592507,0.0015887652,0.0011287653,0.0019296874,0.0012749587,0.0015325733,0.001141805,0.0015679224,0.002173479,0.002399934,0.0017174178,0.0015168218,0.0004988671,0.0022059363,0.0020713881,0.0014380288,0.0023468628,0.0023656005,0.0024220934,0.0013947718,0.0033799428
12693.9543071496,0.0013830326,0.0017430467,0.0016098765,0.001407294,0.0015720562,0.0010404709,0.0017566437,0.0020296242,0.0025512242,0.0010166405,0.0021028308,0.0018292556,0.0015543497,0.0013856635,0.0012627342,0.0021963065,0.0022106439,0.0015607637,0.0016564509,0.00103193,0.0009805469,0.0004920986,0.0002163443,0.0004949606,0.000997159,0.0004761571,0.0008294008,0.0021032596,0.0018028514,0.0009141154,0.0006271408,0.000228378,0.0011139472,0.0015201223,0.0009623093,0.001568513,0.0016156531,0.0014838939,0.0016590295,0.0015738645
