"Mass","enterococcus_faecium_s_1054_-_d1","enterococcus_faecium_s_1065_-_d1","enterococcus_faecium_s_1269_-_d1","enterococcus_faecium_s_142_-_d1","enterococcus_faecium_s_1508_-_d1","enterococcus_faecium_s_1514_-_d1","enterococcus_faecium_s_1604_-_d1","enterococcus_faecium_s_1841_-_d1","enterococcus_faecium_s_1856_-_d1","enterococcus_faecium_s_1963_-_d1","enterococcus_faecium_s_2090_-_d1","enterococcus_faecium_s_2217_-_d1","enterococcus_faecium_s_276_-_d1","enterococcus_faecium_s_491_-_d1","enterococcus_faecium_s_974_-_d1","enterococcus_faecium_s_g-13_-_d1","enterococcus_faecium_s_g-19_-_d1","enterococcus_faecium_s_g-1_-_d1","enterococcus_faecium_s_g-20_-_d1","enterococcus_faecium_s_g-3_-_d1","enterococcus_faecium_vanb_1080_-_d1","enterococcus_faecium_vanb_1095_-_d1","enterococcus_faecium_vanb_1144_-_d1","enterococcus_faecium_vanb_1213_-_d1","enterococcus_faecium_vanb_1303_-_d1","enterococcus_faecium_vanb_1791_-_d1","enterococcus_faecium_vanb_2038_-_d1","enterococcus_faecium_vanb_2043_-_d1","enterococcus_faecium_vanb_2119_-_d1","enterococcus_faecium_vanb_2167_-_d1","enterococcus_faecium_vanb_2446_-_d1","enterococcus_faecium_vanb_2745_-_d1","enterococcus_faecium_vanb_2_-_d1","enterococcus_faecium_vanb_313_-_d1","enterococcus_faecium_vanb_342_-_d1","enterococcus_faecium_vanb_468_-_d1","enterococcus_faecium_vanb_736_-_d1","enterococcus_faecium_vanb_775_-_d1","enterococcus_faecium_vanb_834_-_d1","enterococcus_faecium_vanb_887_-_d1"
8118.7676744144,365.7504848824,185.3714553064,789.8562236034,329.4294230945,408.5549603762,419.2856798629,617.8088131293,652.4086727329,807.8741747418,332.3385564449,670.0987512326,394.8006069756,594.875121647,381.7984138952,824.2639478569,80.234382197,839.1561864556,212.1400763931,411.2672968151,579.5277643645,349.8463215391,178.0576211931,651.7640942452,276.0489543591,206.0171633086,307.0335934672,394.4650573228,972.1358244179,279.7593221699,680.1278379267,270.1216291671,419.7234009981,281.0772843252,590.0897402914,112.4778985974,691.2489358087,429.8083013997,288.3427046752,18.1789946536,508.1050572424
8324.84585291,545.882749051,311.9478710458,871.4339408947,491.1726728768,721.1835418738,565.3421959344,643.1056135194,851.3662855161,1185.2561690276,421.9870378695,751.0209986114,602.8071979232,1126.474498432,791.8979600388,897.9149074006,251.0752770592,63.0403147566,375.2087301819,42.0842359556,544.7136647634,485.7445478569,216.0066758951,85.8726058233,222.81546888,266.0581257376,314.2002582052,343.287838218,1301.1762163781,437.1596902019,628.1865265985,412.9476439961,3.307377685,352.7542448123,843.5051866458,170.1293474638,1032.8952142812,687.8787074205,468.3825085272,21.8061353403,681.4223089124
8954.6518001869,260.6338950087,177.3074476512,402.5485540241,260.1676827571,354.2508901711,244.8744685164,487.2526468279,535.932767714,831.6829605943,200.4103892514,687.6018126,353.8699662506,416.21669482,358.8627291742,296.6189724219,204.0299538088,616.0329837757,155.9086371473,289.4976350323,464.6284009055,133.3429279742,118.755847816,202.8864361862,87.5106385738,74.9437374033,95.0356597608,132.0652166078,315.110288865,312.7199574828,165.0402741227,78.9605284026,2793.1898689393,216.3245380888,309.9248912413,48.0495025056,424.8685855655,209.4272008419,109.1162733524,14.224488417,438.9432668505
8976.9117246896,590.114283878,421.8645761618,967.2238737703,437.3692169361,647.5542318216,522.6258779871,890.9731809782,1167.6937349134,1539.8024923749,501.4876450019,1256.5677082964,834.7432580579,863.5528810488,774.8872694879,673.3115444391,571.0342390366,1273.2609330762,311.6100765274,658.4209798299,969.8803690094,324.3370529807,246.731297523,627.292527515,129.0632613389,173.6370687306,330.7790174801,271.1656076796,771.7558138005,659.3684828217,402.1630780222,288.3994042394,1489.1862328423,400.4041747781,653.8451316703,119.6105420762,906.0069450547,536.6714734476,315.9240792098,25.9593280838,752.0241436954
9038.4997631875,504.491077442,296.8469824276,949.0160176077,515.722511582,843.5200875232,623.7770961911,859.5279229604,944.1840231759,1587.7587615817,342.2185729107,1177.527497048,657.0126863739,929.4351249127,610.1069291889,825.4983161682,229.8897382984,1401.9623931347,399.7498086795,635.913708664,989.2724070642,306.9835866203,334.2729938482,546.4928725991,155.9687318769,203.440319891,252.4274537066,303.360357,822.2207856934,536.863931063,455.0339374103,214.6194060036,693.5986000917,374.1165859805,663.5816295114,116.8430440245,937.8619403692,560.0779924463,292.7726237809,22.0525836405,787.8286147865
9058.5213744115,1310.6711961725,771.3564042007,2543.6682326671,1513.6275960199,2341.7172587891,1537.762061422,2274.1381656699,2760.2625938048,4047.1154451938,1289.726274087,2899.3794823234,2097.0129842941,2237.3643787892,1453.1017615161,2114.3903201055,468.1931893754,3409.633230007,963.6872809566,1593.5873265102,2275.1386098939,913.9766485525,1420.3225606033,1814.6158604584,486.6668599862,637.977859825,951.7891202271,818.4271883537,2494.2330951901,1301.624979418,1365.7607875242,804.1062257594,681.465371902,925.7610263521,1631.3521307169,477.1213896312,2355.8973232902,1778.4181354324,958.8045778029,45.5423011399,2133.1912134493
9124.7504530878,327.831678182,183.8734056174,572.3184673238,337.7534885928,527.7140680969,366.4085349808,523.1317162536,509.2445515402,917.0954590327,174.1130075905,691.4937759288,344.6632182891,621.254836172,386.878727889,495.6141440865,143.9795676791,867.3301740853,272.5027815978,395.5705015199,694.7837234944,189.1375937322,184.2084390005,278.1376558772,116.06364496,119.4544802308,125.7806793284,198.6741641283,672.0325923126,314.6591724071,309.2185686334,115.4214940492,584.5705667431,247.8243750491,458.4681486527,73.7458368979,582.6040012892,352.5048170543,177.7210943435,20.7919287101,535.1282404616
9225.935552756,318.3463652148,246.5802007779,670.2300146137,336.4217648404,602.6986027472,448.9386992263,536.4700043457,626.641658033,1035.7987891503,252.1940767997,662.3978351185,482.5501690774,636.0197631729,337.8399930615,607.0298913718,226.4851880107,974.0665639551,318.5503435571,454.1498930718,641.1949502941,205.3633811112,296.8738448702,395.9160600456,101.0878456336,137.7830752174,197.0306191729,212.882669813,1095.867897938,329.5524890453,334.4021698224,182.1821713596,177.0218029373,238.7895894387,419.2779857535,76.2831136654,584.5409874126,367.2633512483,215.0243586792,22.3465416264,528.3023817132
9233.6476448802,496.1340364203,361.0914363951,1005.4825635433,565.4873384635,923.0138279101,569.5191492987,857.5690450641,1023.20231703,1459.8850605318,516.5468253606,1003.4833479025,789.5146018389,879.6420022092,508.5868460181,814.0802896166,311.285794222,1464.7049658405,390.1405506241,704.0398672868,889.1938357791,353.0277006805,276.1494438183,729.0216268337,169.1055532759,237.8566835556,362.2572638682,318.5953779172,1199.7784038062,473.4277615405,514.0036768952,353.734244273,166.0542969586,344.1712444496,626.7049970731,129.0751638292,861.2975769963,671.7699384944,408.5253913168,23.2962437473,847.6096078616
9304.9647583058,158.7080207403,103.4137073262,310.2023025571,202.8077411357,284.3740636852,245.3299474433,276.6580041347,278.9639707725,391.8127035404,158.7479069886,296.29599361,187.0348736632,384.1595502399,203.9370094259,346.9082251453,86.6389757331,423.1456931748,112.6760740101,193.1145385492,356.1984385515,121.5345523443,116.3082722708,281.6919493685,93.0854694373,70.3810361765,154.5442565837,144.8743955167,437.2869829751,147.7610330717,220.0003953929,129.6638427025,185.9288566872,146.8418252777,234.8171857916,43.2492202379,332.3705339609,176.6780804422,119.2236194564,13.898475778,259.1690556373
9312.6988973723,174.2081346699,106.018232904,361.6476705735,323.8604618375,317.0970473011,269.1142610813,334.2169209356,368.7026449456,415.9252732395,372.2519187831,302.3951045326,219.1871672691,456.0617528744,251.1348373427,385.01539043,83.1932828594,437.7590341687,112.9074754776,195.811204188,425.2975506983,173.8363553421,125.9154582306,509.9431434931,177.1155219478,95.7841428159,256.4842980655,227.8948313064,633.7243671438,165.5589008333,363.1063822472,323.8819706572,209.1163048605,200.2932255134,262.855139214,57.9142289698,386.4808510186,213.6028026738,205.1606213022,14.5025019317,302.5659024501
9527.2105027511,478.081804582,345.4414457564,658.083766681,458.7179834863,620.6711519792,605.6982074029,781.8888462427,1000.7063594489,957.1062050044,616.1870772482,900.68620602,545.1895837783,1002.7949156493,758.9719277646,823.0348911286,224.5948147293,1189.4307105723,246.8999296658,555.7801402024,911.5181849647,429.1414683362,642.5618717534,708.2882161765,262.3768027905,217.6671366494,349.6533797928,440.5074232577,873.7762337729,464.0069119151,631.3738692739,452.1412316505,5306.8655500494,428.6919064731,720.4008756257,103.7653152387,1060.9126369135,505.8799246372,434.6357536932,22.9428032602,836.5208743919
9549.8250447412,1422.4296212664,985.6807423662,1667.1701423099,1399.5770186881,1775.67514845,1679.8852688885,2185.6338155116,3119.5989880402,2551.1831629847,2311.4952387746,2346.9811914577,1916.2494299476,2503.7175340034,2059.6676364814,2233.2112732354,659.7254791811,3108.6163218366,683.2823494996,1477.8140651891,2218.4027242755,1385.0806848203,1235.1211500616,2605.5065901222,872.1755416689,727.8370517462,1390.1900568687,1192.4702751527,2608.2388994698,1277.1454596088,1828.9847048755,1783.2905277183,1096.1211200294,1181.3956842993,1883.1669414,439.9450115542,2904.6843800159,1706.0541491393,1608.8609465937,48.8796155944,2399.90689254
9615.7658309227,291.5357810782,194.4174491204,426.4258347908,272.3484726198,350.7491816263,350.431836824,461.6177173976,519.020192673,554.0530034718,276.1627322678,511.5995995882,266.2060309507,602.6791326016,444.9402563284,492.8513156307,132.7656245846,669.2424264092,148.2576685079,302.0657418982,563.9351463206,236.4067274531,221.8076539532,301.1241575745,169.8684513048,122.1539372831,158.1109450859,269.3971136593,829.1749358808,253.1299917637,395.7421723311,204.1718177027,1121.1804941633,248.1910578156,441.150509403,62.2485458904,618.8689233929,294.5908108041,216.6124162282,17.8173813821,493.9768315189
9759.1902680754,166.5162693345,135.7891621178,330.4519304803,162.0847556688,198.8460314775,197.7214168668,312.1799780873,306.7458161263,440.7494336139,97.1521736479,343.3375950272,170.728269729,354.3730897935,220.519156654,273.3587662004,120.3320116633,350.6938700561,97.2801916188,142.4581155423,285.6797719435,122.5023058705,399.9235614749,110.5841016138,79.527399672,63.3185651196,76.4020036798,133.9893876315,323.6250167189,170.2673774002,184.0715197334,62.4174975806,197.7837337611,124.5750996817,270.4567674452,34.7629395175,326.4839033779,143.2065206707,91.1280553822,13.4913614839,249.6514284495
10069.4550690171,419.8702327585,241.4178826677,188.5562397533,352.3955737122,1227.6707636761,276.1235660386,876.4656123835,2853.3538472685,1405.5051103329,119.8493109082,855.0622658462,666.2002720282,1212.1711755511,601.9117557433,610.7926287647,1020.324676426,1511.5296125935,406.3901362959,695.6748327417,1657.2810070802,220.0109513888,111.8018239712,152.0606386582,149.1546429504,149.8992328804,164.7756963295,296.13284205,636.8143023459,92.5375626904,354.5871242059,353.900076911,147.3319219947,441.6186146389,612.4298761051,90.1015075687,726.7934710506,390.3603220977,228.5103819956,15.266686174,633.0175071906
10220.0290575781,302.8730966793,227.8308476655,493.8272392331,262.8577868358,380.0986511797,264.6756591017,551.7144179428,759.7496843246,815.2405928797,278.8594544375,677.9508978488,427.9117590775,548.3101729253,434.437195068,369.2444810667,309.8168858353,676.309774306,122.4726871386,302.8295598445,842.0841723044,194.5829213652,80.9739881752,300.3077582748,99.474044082,104.2730511001,160.15942256,185.6841896783,495.8087599501,315.4297314305,234.0089499967,151.408041674,305.0416631191,242.3636721872,385.5647054994,66.5381456382,507.4835401809,254.0776804371,148.6667366775,16.4051673857,422.5537193282
10298.9420337074,184.3551350328,151.7468073425,318.6576082558,176.9799445198,212.0012537415,175.6027767578,341.550333328,375.9332442524,455.0260947543,123.1676548827,413.5837895583,179.1831613862,356.1423107535,285.1719024888,225.225188521,172.9920624896,429.6217008068,92.0773513885,186.3366469771,501.3973049469,132.010651491,105.7299469731,121.550773469,74.17479626,66.913662302,79.868334637,140.3654243243,271.4992704965,200.6610994774,152.2328352057,63.1888293362,216.3005776674,144.2294927373,297.0226054508,34.8259848209,321.6218004439,156.3252273379,97.4526965087,14.881713517,288.9617628862
10386.7421729921,318.7128364525,276.4533442014,727.6937416087,329.8710871709,401.7470607848,265.6906813091,771.5707496164,851.248293744,983.3571867007,331.4111323618,893.8905466856,496.5305988697,560.4563750292,426.9346573097,385.1266720464,264.5274758641,753.0991415703,156.3215765563,342.4962885743,730.4680041207,209.9590795063,76.7721575661,299.4891270832,119.9172626987,105.3869416867,142.2312088099,214.3702473262,527.8778915847,417.0311506922,268.049591251,159.0702921525,251.506599569,229.9939896015,460.0524807586,66.0352751056,529.1186070607,314.183711042,179.9955431078,16.786141415,588.7103276405
10485.695210585,463.938894707,397.3663231998,1056.2720369194,407.8253076618,623.4743459037,328.311413684,942.3970042894,1163.781211863,1566.2425485114,480.8053961345,1244.9010247763,769.671960017,727.7162633132,504.0193213349,431.5611405942,428.0279637093,1237.497485956,340.4713811979,565.2594699814,944.7928005125,222.7909059109,105.3146789562,356.7455666733,100.3253296908,136.7475902584,189.9588595767,217.7579725549,532.0189804028,791.1461282636,294.4832354412,243.7812039707,407.1140878234,257.1563437608,550.570714473,102.0973676736,608.6671885404,453.3724492072,269.3460338428,17.1474796772,852.4577514708
10934.6131366834,265.9475783955,223.2496331304,919.0250106636,385.797634033,531.227853734,348.1544073174,808.9093323561,878.406940442,1093.6516680369,314.2678593146,944.6069589709,533.2117620953,525.3967384883,263.6743077945,523.7865066483,111.0838691419,829.8936830963,197.7770212586,411.1341458983,683.9959332042,223.8926014216,88.0534058423,425.9859029667,143.035130477,158.7855851059,178.8116292001,253.1542704513,627.1769508888,330.7833128326,373.1221299732,229.8097458595,85.4126987548,222.5627939865,431.0579948387,76.4496578398,558.9717787072,336.4157972039,270.465618149,14.7700711941,683.386219815
12693.9543071496,136.813260428,118.245969077,266.8933219305,141.9440983812,167.0543024729,112.7100225016,264.0448553763,264.9618027069,462.7518862609,71.0690025333,298.5370564757,155.2936239529,237.7398699854,143.0236455162,214.4865572352,96.1190544351,345.7899209114,90.3174586365,112.0733494469,122.5580283702,102.8669016997,24.5560133695,30.1734112203,37.6555706028,67.9328060997,43.8556177509,94.6636383645,310.0018169627,138.4265147923,118.4970470837,49.4894825568,47.8962572301,68.9495373626,231.8541702013,32.4612331306,237.8904038863,125.4157099779,84.0075482741,15.108761155,196.555891102
