Mass,enterococcus_faecium_s_1054_-_d1,enterococcus_faecium_s_1065_-_d1,enterococcus_faecium_s_1269_-_d1,enterococcus_faecium_s_142_-_d1,enterococcus_faecium_s_1508_-_d1,enterococcus_faecium_s_1514_-_d1,enterococcus_faecium_s_1604_-_d1,enterococcus_faecium_s_1841_-_d1,enterococcus_faecium_s_1856_-_d1,enterococcus_faecium_s_1963_-_d1,enterococcus_faecium_s_2090_-_d1,enterococcus_faecium_s_2217_-_d1,enterococcus_faecium_s_276_-_d1,enterococcus_faecium_s_491_-_d1,enterococcus_faecium_s_974_-_d1,enterococcus_faecium_s_g-13_-_d1,enterococcus_faecium_s_g-19_-_d1,enterococcus_faecium_s_g-1_-_d1,enterococcus_faecium_s_g-20_-_d1,enterococcus_faecium_s_g-3_-_d1,enterococcus_faecium_vana_1281_-_d1,enterococcus_faecium_vana_1575_-_d1,enterococcus_faecium_vana_1686_-_d1,enterococcus_faecium_vana_1906_-_d1,enterococcus_faecium_vana_1999_-_d1,enterococcus_faecium_vana_2087_-_d1,enterococcus_faecium_vana_2110_-_d1,enterococcus_faecium_vana_2690_-_d1,enterococcus_faecium_vana_2691_-_d1,enterococcus_faecium_vana_2799_-_d1,enterococcus_faecium_vana_2800_-_d1,enterococcus_faecium_vana_3249_-_d1,enterococcus_faecium_vana_3718_-_d1,enterococcus_faecium_vana_4021_-_d1,enterococcus_faecium_vana_4100_-_d1,enterococcus_faecium_vana_4179_-_d1,enterococcus_faecium_vana_4807_-_d1,enterococcus_faecium_vana_4903_-_d1,enterococcus_faecium_vana_750_-_d1,enterococcus_faecium_vana_918_-_d1,enterococcus_faecium_vana_979_-_d1,enterococcus_faecium_vanb_1080_-_d1,enterococcus_faecium_vanb_1095_-_d1,enterococcus_faecium_vanb_1144_-_d1,enterococcus_faecium_vanb_1213_-_d1,enterococcus_faecium_vanb_1303_-_d1,enterococcus_faecium_vanb_1791_-_d1,enterococcus_faecium_vanb_2038_-_d1,enterococcus_faecium_vanb_2043_-_d1,enterococcus_faecium_vanb_2119_-_d1,enterococcus_faecium_vanb_2167_-_d1,enterococcus_faecium_vanb_2446_-_d1,enterococcus_faecium_vanb_2_-_d1,enterococcus_faecium_vanb_313_-_d1,enterococcus_faecium_vanb_342_-_d1,enterococcus_faecium_vanb_468_-_d1,enterococcus_faecium_vanb_736_-_d1,enterococcus_faecium_vanb_775_-_d1,enterococcus_faecium_vanb_834_-_d1,enterococcus_faecium_vanb_887_-_d1
5977.6420909779,0,0,0,0,0,0,0,0,0,0.1590228954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881277112,0,0.1484432166,0,0.1953470118,0.1055380305,0.1139359625,0.0943337173,0,0,0.13218106,0,0,0.1032993985,0.097104045,0,0,0,0,0,0,0.0720689363,0,0,0.115698361,0.1157698261,0,0.1050811099,0.1298339599,0,0,0.0725781188,0,0.0885469474,0.1136257736,0,0.0837905554
5997.172105808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756288294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009.8316786634,0,0.111600915,0,0,0,0.0847966716,0,0.0830394005,0.1020164429,0,0.0940869799,0.0945027253,0.0934076431,0,0.0915381453,0.1388345561,0.1296672366,0.1086994719,0,0,0,0.100744025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1172322996,0.1098833015,0,0,0,0,0,0,0.0902962886,0,0,0.1242235228,0,0,0.0824467931,0,0,0.0983922088,0,0,0.1043618773,0
6015.1026873263,0.1040311335,0,0.1071820443,0.0851908348,0,0,0.0958520404,0,0,0,0,0,0,0.1102957485,0,0,0,0,0.1427154336,0.1127983605,0,0,0.1241632728,0.1065182734,0.1319913727,0.1179287434,0.1185056386,0.1347932774,0.1036421584,0.1137555402,0.1076543224,0.0961176201,0,0.112157351,0.0764751017,0.1429359903,0.1218712681,0.0998477336,0,0,0,0.0801977375,0,0.0989499544,0.0663161741,0.0706262912,0,0.0794553711,0.094454351,0,0.0744200179,0.0929591544,0,0.0943804725,0.0664520189,0,0.0997427724,0.0857588441,0,0.11172089
6021.2519677526,0,0.0795577835,0,0,0,0,0,0,0,0,0.0717974704,0,0,0,0.0748514692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676874336,0,0,0,0.0970444727,0.0969811349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740949535,0,0.0790638817,0,0,0.0913621139,0
6029.7931326567,0,0,0,0,0,0.0647763019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756034057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037.585534188,0,0.1340110911,0,0,0.1534864881,0.1245460193,0,0,0.1545838361,0,0.1415514509,0.1652570144,0,0,0.1413984349,0.1792348561,0.1627611525,0.1276296555,0,0,0,0.1418393682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173869729,0.1520416788,0.11174239,0,0.0892332263,0,0,0,0,0,0,0.141865325,0,0,0.1030807801,0,0,0.1460058241,0,0,0,0
6042.8663945606,0.1200944896,0,0.1407231877,0.1257012842,0,0,0.1187402635,0.1282265951,0,0.1281547546,0,0,0.1335062603,0.1409134204,0,0,0,0,0.1343550587,0.1386236458,0.1869871813,0,0.1484820951,0.1415519953,0.144135609,0.1465824787,0.1502528375,0.1426755545,0.1233444449,0.1237263549,0.1346890425,0.1476547272,0.1261079934,0.1362846405,0.1315927948,0.1304357247,0.1337285555,0.1172170822,0,0,0,0.0995698835,0,0.0997459876,0.0835536236,0.098972191,0.1217267068,0.1029549511,0.1540229145,0,0.0998986915,0.0852519268,0,0.125219068,0.0973415839,0,0.1434396671,0.1151170638,0.1412014867,0.1219471027
6052.304722926,0.1912030451,0.2196177765,0,0,0.2153591206,0.1721831074,0.1960676933,0.2214032793,0.1965455616,0,0.1851461825,0.2108528902,0.1905989778,0,0.2011928784,0.2317664924,0.1810047602,0.205386298,0.2134575636,0,0,0.1949831765,0,0,0.2382181919,0,0.194148492,0,0,0,0,0,0,0,0,0,0,0,0.2217429387,0.3302428445,0.2297067026,0,0.1733966246,0.2763783662,0,0,0.1961069799,0,0,0.2166452245,0,0,0.1590380105,0,0,0.2061038362,0,0,0.1893131054,0
6057.5907886995,0,0,0.1722325944,0.1866846922,0,0,0,0,0,0.2169866949,0,0,0,0.2010185221,0,0,0,0,0,0.2184511603,0.2145331549,0,0.2197071025,0.1996258009,0,0.2207710466,0,0.2385485961,0.2049461114,0.2117472184,0.2159698442,0.2386774525,0.1412253182,0.2039361711,0.1879022949,0.2380387734,0.2054000951,0.2074324598,0,0,0,0.1973196968,0,0,0.1515364633,0.1751622716,0,0.1701887352,0.1803279698,0,0.1941130965,0.171116832,0,0.1958223185,0.1787774792,0,0.2184587749,0.2102091997,0,0.2306840084
6068.6804650737,0,0.0543423152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777548258,0,0,0,0,0,0,0,0,0,0,0
6090.0021161892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117822579
6140.9974489495,0,0.0477885952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6255.2690856429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350684091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6298.6021474294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816965195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6316.9805473803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2258615134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6327.0164525203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1915132095,0,0.1664102785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6340.3972024494,0,0.1785391113,0,0,0.1521764047,0.1861256428,0,0.1989896957,0.1539432104,0,0.1648254757,0.221792539,0.2260486941,0,0.2086128852,0.1634175195,0,0.0845278049,0,0,0,0.2421885382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328463778,0.2547385735,0.2299548921,0,0.1754746716,0,0,0,0.2738885072,0,0,0.2434317525,0,0,0.1613806507,0,0,0.2499011672,0,0,0,0
6345.4230226313,0.159742548,0,0.1344561634,0.1933196407,0,0,0.1665977074,0,0,0.3214021996,0,0,0,0.2403208945,0,0,0,0,0,0.1966257697,0.4678530503,0,0.3128036435,0.2019409143,0.2589863182,0.2969857485,0.2451751157,0.2061144851,0.2210551719,0.3279865005,0.2810928535,0.2996553336,0.138859054,0.2935700889,0.1677403129,0.2517619824,0.3474255376,0.2804997736,0,0,0,0.1904178366,0,0.2924484744,0.1897817096,0.1527895058,0,0.193344773,0.247954285,0,0.2085848806,0.2157572722,0,0.1929466946,0.1842474935,0,0.2048287943,0.2714678653,0,0.1856743643
6357.5304119788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1015455249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6362.5630383506,0,0,0,0.0767156498,0,0,0,0.0682584159,0,0,0,0.1067785858,0,0,0,0,0,0,0,0,0,0.065181267,0.1313174312,0.0855249701,0.0940616936,0.1249861553,0,0,0.0641933452,0,0.0749548107,0.1176692468,0,0.0642593243,0,0,0,0,0,0,0.1163458682,0,0,0,0,0,0,0,0.0806391102,0,0,0,0,0,0,0,0,0.0813511812,0,0.088088001
6384.3941681133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603142362,0.0694224222,0,0,0.0603874947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6389.4374478284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1220808593,0.1810769752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936885293
6402.5219200852,0,0.0885232921,0,0,0,0,0,0,0.0697390599,0,0,0,0,0,0,0,0.134761166,0,0,0,0,0.0715192007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5357226319,0,0,0,0,0,0,0,0,0.0887181834,0,0,0,0,0,0,0,0,0,0,0
6407.572376132,0.1110613062,0,0,0.106964579,0.103816885,0,0,0,0,0.0998019612,0,0,0.1159299849,0.1261700462,0,0,0,0,0.1012537999,0,0,0,0.1046120974,0,0.1293424932,0.0994154445,0,0.1049685128,0.1188951002,0.0712249351,0.0851986297,0.1121582162,0,0.0734911186,0.0888695526,0.0954162913,0,0.0615877905,0,0,0.9393398005,0.0839712393,0.0799113752,0,0,0,0,0,0,0,0,0,0.0855007251,0.1063377157,0.0997655861,0.0887747157,0.0958044467,0.1013190556,0,0.4289772058
6421.4246066579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170364765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888654418
6443.3567234679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1576430405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6454.8062933596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1090943285,0,0,0,0,0,0,0,0.0883701555,0,0,0,0,0,0,0,0,0,0,0
6460.2531074925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1090364909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6470.4015919253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121283382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6475.4788306082,0,0,0,0,0,0,0,0,0.0692109453,0,0.0579080289,0,0,0.076344351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573963209,0,0,0,0,0.0672096519,0.0865908671,0,0,0,0.1218882636,0.1249108599,0,0,0,0,0,0,0,0,0,0,0,0,0.0667459122,0,0,0,0,0,0.0862668705
6480.5580669456,0,0,0,0,0,0,0,0,0.0690920144,0,0.0580442253,0,0,0,0,0,0,0.0846728559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853420125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862251432
6497.5032823384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801511177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6510.6982400418,0,0,0,0,0.4823115052,0.3383248944,0.3196805631,0.3572463166,0.4573424783,0,0.3695106731,0.4325789177,0.3473350036,0,0.3084910049,0.533452077,0.4728985351,0.516897663,0.5030679366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4337666546,0.6277777618,0.4388983039,0,0.2627568724,0,0,0,0.2935266691,0,0,0.4676902545,0,0,0.2802300726,0,0,0.4062425432,0,0,0.370381755,0
6515.7913121936,0,0,0.361491098,0.3376533439,0,0,0,0,0,0.3090168792,0,0,0,0.391485275,0,0,0,0,0,0.3609734774,0.5420227664,0,0,0,0,0,0,0.4278236738,0,0.3361383608,0.2941004473,0.4876312313,0.5054373756,0,0.388408919,0.5244869075,0.361551134,0.2830716377,0,0,0,0.2631739099,0,0.3371558975,0.1907402777,0.2774641162,0,0.2195518518,0.3031097319,0,0.2285125516,0.2038048273,0,0.3575163143,0.3416178927,0,0.4829509783,0.2906679016,0,0.4422332447
6526.3610896807,0.3512379867,0.4024502611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375711336,0.4865929113,0.3745589443,0.435556017,0.4461793798,0.4561145796,0,0.3434952312,0,0,0,0,0.3651642606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6534.4830016978,0,0,0,0,0.2582067658,0.1664909631,0,0,0.3044856512,0,0.2887240419,0.2918295532,0.1966310133,0,0.2050429341,0.1871849882,0.3149298427,0.1943826401,0,0,0,0.355374558,0.3954131625,0,0.2900691772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2390964807,0.4064589013,0.1939821542,0,0.1094352687,0,0,0,0.1416917656,0,0,0.2983235827,0,0,0.1373934906,0,0,0.2261028581,0,0,0.1753557365,0
6539.5853965816,0,0,0.2513357655,0.2069132383,0,0,0.2357845089,0.2463268684,0,0.2163162387,0,0,0,0.2360312134,0,0,0,0,0.2728627418,0,0.2185813771,0,0,0.2833181604,0,0,0.3326333707,0.2736733666,0,0.2190841672,0.1968686497,0.3545031588,0.2471352894,0,0.2795388389,0.3430792356,0.1542905717,0.1911110506,0,0,0,0.1307262665,0,0,0.1179584107,0.2384135494,0,0.1475387734,0.1333346205,0,0.1414777452,0.0774706471,0,0.2406698932,0.1830841852,0,0.263216201,0.1608557584,0,0.1894996921
6548.0938275023,0,0,0,0,0.1024367068,0.0801582988,0,0,0,0,0,0,0,0,0,0,0.1089220614,0.1172490797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1447879986,0,0,0,0,0,0,0,0,0,0.1183993983,0,0,0,0,0,0,0,0,0.124510372,0
6553.2344174669,0,0,0,0.0852860121,0,0,0.0789116945,0.0726427491,0,0,0,0,0.0907022265,0.1064667606,0,0.1223646989,0,0,0.0979896056,0,0,0,0,0,0,0,0,0.1155298925,0,0.0823278955,0,0,0.1035480287,0,0.0936005382,0.1231918569,0.0787185512,0.0735311918,0.1161770399,0,0.1331502126,0.0613050658,0,0,0,0.0651498873,0,0,0,0,0,0,0.0601146193,0.0979314714,0.0654279135,0.1000121904,0.102263231,0,0.1242447655,0.1139327642
6560.3935802685,0,0,0,0,0,0,0,0,0.0996270173,0,0,0,0,0,0,0,0,0.1299980662,0,0,0,0,0,0,0,0,0,0,0,0,0.0889249225,0,0.0995733862,0,0,0,0,0,0,0.1270157068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6565.5061119608,0.1098433709,0.1075270013,0,0.07964447,0.1306803292,0.099844681,0,0.0684549086,0,0,0.0869132525,0,0.1045632408,0.1229549262,0.1139465159,0.1327406642,0.1123498383,0,0,0,0,0.0967198762,0.1056994429,0.0768582989,0.1000802869,0,0.1071262246,0.0963682794,0.0938377118,0,0,0.1025495835,0,0,0.0951674128,0.1425999621,0.0776666402,0.0811100091,0.1353148307,0,0,0.0613748022,0,0,0,0.0694830243,0,0.0516688326,0.0889521305,0,0,0,0.0587175437,0.1234268643,0.0781818021,0.1520314078,0.1231770525,0,0.1362809114,0
6571.9816391748,0,0,0,0,0,0.0698867886,0,0,0,0,0,0,0,0,0,0,0,0.1131905145,0,0,0.1220630263,0,0,0,0,0.0863330135,0,0,0,0,0,0,0,0.0794847782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1095289638,0,0,0,0,0,0,0,0,0,0
6577.0640019044,0.0919594122,0.1006657359,0.0653826155,0.0791136035,0.0940508676,0.0691043733,0.077236086,0,0,0,0,0,0.0805967634,0.1065361549,0.0845380989,0.1207720239,0.0873990203,0,0.0755060461,0,0,0.0949777315,0.1094027329,0.0758163742,0.0966498365,0.0859350094,0.0962144634,0.1014645688,0,0.0782320576,0,0,0.0988676871,0.0722215352,0.0909006763,0.1160027244,0,0,0,0.1326147331,0,0.056454153,0,0,0,0,0,0,0,0,0,0,0.0546554808,0.096914773,0,0,0.0919878806,0,0.1118155886,0.091237228
6582.5623127806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1026784378,0,0.0859504457,0,0,0,0,0,0,0.0760199382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540518525,0,0,0,0,0,0,0
6590.7557316438,0.0912051133,0.1056200129,0.0632325386,0,0.0933097993,0,0,0,0,0,0,0,0.0743968464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1081406866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600.9699618317,0,0.3443673478,0,0,0.2506341393,0.1968273392,0.3067005854,0.2991769018,0.3422649938,0,0.2961489065,0.3114705341,0,0,0.2666078933,0.5154274748,0,0.4111913132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4457323804,0.4090826801,0.1965058393,0,0.1919016331,0,0,0,0.1742013855,0,0,0.3988497436,0,0,0.1357571896,0,0,0.3522451875,0,0,0.3969287382,0
6606.0983280525,0.3006477448,0,0,0.2675870609,0,0,0,0,0,0.2231845875,0,0,0,0.4417576152,0,0,0,0,0,0,0.3145244872,0,0,0,0,0,0,0.2178189834,0.2961788842,0.2442811316,0.2284062336,0.4174166448,0.3820048991,0,0.316511688,0.3108770632,0.2691933613,0.2394549904,0,0,0,0.220887744,0,0.1108652679,0.1511648481,0.1976221925,0,0.1940717657,0.2310989621,0,0.1990342922,0.1908036145,0,0.3740480149,0.3263381347,0,0.3765909783,0.3227553464,0,0.3590486308
6616.4000716723,0,0,0,0,0,0,0,0,0,0,0,0,0.0773749702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6621.5349358118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084032217,0
6630.0974843379,0,0.0527318237,0,0,0,0,0,0,0,0,0,0,0.2232809251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6635.1968073235,0,0,0.2351077869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6640.3798712997,0,0.0601477837,0,0,0,0,0,0,0,0,0,0,0,0.0832744616,0,0,0,0.0812325839,0,0,0,0,0,0,0,0,0,0,0.0695941753,0,0,0,0,0,0,0,0,0,0.0911580842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707569569,0,0,0,0,0.1279856123,0
6654.1021573227,0,0.048825583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6664.7410767914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1677159037,0,0,0,0,0,0,0,0,0,0.0605270527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6681.9260294854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2620472719,0,0.2719750787,0,0,0.0958108764,0.1190050531,0.0879895085,0.115828952,0.1051569034,0.1019930412,0,0.1032079882,0,0,0,0,0.1219838203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1385701304,0,0,0,0,0,0,0,0,0,0,0
6691.8652318568,0,0,0,0,0,0,0,0,0,0.1107621906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897476483,0,0.0857635546,0.1011055536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6698.7505593881,0,0.0680213877,0.0762481874,0,0,0,0.0697162477,0.0728413275,0,0,0.0593385675,0,0.0748124952,0.0907611791,0,0,0.098263717,0,0.0953397834,0.0827379434,0,0.0879088807,0.1003018608,0,0.0852810604,0.0862496232,0,0,0.0819217585,0.0698821009,0,0.1032725754,0,0.0610742715,0,0.0820446457,0.0737744145,0.0846857427,0.1155155879,0,0,0.0540741474,0,0,0,0,0,0,0,0,0,0,0,0.0696775682,0,0.0728303531,0,0,0,0
6766.4531974793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588847716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880364544,0
6785.172797593,0,0,0,0,0,0,0,0,0.0735195595,0,0,0,0,0,0,0.1179747095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1033343578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1040980225,0
6790.7017215464,0,0.0783795477,0,0,0,0,0,0,0,0,0.0628683476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815376861,0,0,0,0,0,0,0,0.0974280488,0,0.0670536999,0.0774247866,0,0,0,0.1036004991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6800.7792751899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1179148006,0
6814.6668033611,0,0,0,0,0,0.0800998296,0,0,0,0,0,0.1150513652,0.112380488,0,0,0.2123356744,0.1717601525,0.1783330906,0,0,0,0,0,0,0,0,0.1393984535,0,0,0,0,0,0,0,0,0,0,0,0,0.1878213405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6820.2048584611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1072968253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1152923266,0.1393607318,0,0,0,0,0.1222541774,0.0526732533,0,0,0,0,0,0,0,0,0,0,0,0,0.0738088892,0,0,0.0873110877,0,0
6826.7698245796,0,0.2459834304,0,0,0.2942197574,0.1435879388,0,0,0.2592370241,0,0.2039831544,0.2604664606,0.175330086,0,0.1251760584,0.3866370855,0.2816502616,0.3072246291,0,0,0,0.2312886383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2006357737,0.3479595731,0.2280920499,0,0.1235817396,0,0,0,0.1401321671,0,0,0.2901103037,0,0,0.1055293527,0,0,0.163598947,0,0,0.2485211152,0
6831.9854372191,0.1719458796,0,0.2215847057,0.2029193184,0,0,0.1816996582,0.1865273564,0,0.1744781905,0,0,0,0.1773843189,0,0,0,0,0.2824330973,0.2132057849,0.3144620385,0,0.2587674436,0.1950249389,0.2507180434,0.2696315494,0.2325831988,0.187424877,0.1782489007,0.1255991583,0.115386003,0.2954435067,0.3470245791,0.1932191609,0.1937208677,0.2374460344,0.1514021563,0.1158757584,0,0,0,0.093989924,0,0.2115454748,0.0613969964,0.1241713679,0,0.0913937236,0.2007814066,0,0.0953361728,0.1097934834,0,0.1567168173,0.161215876,0,0.2433883828,0.1476671708,0,0.2316789497
6839.0041834438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1512337769,0
6845.9035064852,0,0.1213388943,0,0,0.1129166912,0.0734896028,0.0794189149,0.0744228259,0.1054841534,0,0,0,0,0,0.0645972052,0,0.1229320305,0.1467625254,0.1262574618,0,0,0.1140399319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1295764193,0,0,0.1200056252,0.1638088507,0,0,0.1202714403,0,0,0,0,0,0.1153243385,0,0,0,0,0,0,0.0870462906,0,0,0,0
